121.408435,39.190767,103,0,736.1333333333333
121.408339,39.190729,101,1,735.6333333333333
121.408354,39.190886,101,2,749.1166666666667
121.408435,39.190768,101,3,749.3666666666667
121.408354,39.190886,101,4,752.7833333333333
121.408413,39.191178,101,5,748.9166666666666
121.408435,39.190767,103,6,1075.4666666666667
121.408351,39.190756,101,7,1073.8666666666666
121.408514,39.190741,101,8,1079.3
121.420297,39.160752,103,9,621.0166666666667
121.420297,39.160752,103,10,631.3666666666667
121.418308,39.154112,103,11,632.8
121.427664,39.197109,101,12,684.25
121.427664,39.197109,101,13,693.2
121.426574,39.198321,101,14,694.2
121.47677,39.116625,101,15,730.9
121.47677,39.116625,101,16,732.0666666666667
121.465893,39.112866,101,17,744.1833333333333
121.471144,39.106871,101,18,749.3666666666667
121.426651,39.198039,101,19,712.3166666666667
121.429082,39.198282,101,20,715.9333333333333
121.429088,39.198282,101,21,726.4166666666666
121.429085,39.197715,103,22,1147.8666666666666
121.426615,39.197647,101,23,1119.7333333333333
121.429082,39.198282,101,24,1109.8
121.418308,39.154112,103,25,561.8166666666667
121.441068,39.155276,101,26,706.7
121.441068,39.155276,101,27,717.2666666666667
121.420297,39.160752,103,28,1037.4333333333334
121.420297,39.160752,103,29,1043.5
121.420297,39.160752,103,30,1048.5833333333333
121.465794,39.15888,101,31,659.3166666666667
121.466157,39.158917,101,32,657.9333333333333
121.462565,39.157025,101,33,676.7166666666667
121.471318,39.106778,103,34,742.15
121.471318,39.106778,103,35,748.6666666666666
121.429085,39.197715,103,36,991.4833333333333
121.429085,39.197715,103,37,993.3333333333334
121.427563,39.196985,101,38,1011.1833333333333
121.476344,39.102762,101,39,737.15
121.477145,39.100978,101,40,751.5666666666667
121.416678,39.129662,101,41,683.6333333333333
121.416881,39.130022,101,42,692.6833333333333
121.416133,39.129713,101,43,695.3666666666667
121.472263,39.115249,101,44,678.55
121.475945,39.116303,101,45,707.2166666666667
121.475945,39.116303,101,46,707.3166666666667
121.428734,39.196173,101,47,722.05
121.428362,39.196111,101,48,719.25
121.428403,39.196135,101,49,721.8333333333334
121.411744,39.191301,201,0,760.1333333333333
121.423304,39.195121,201,1,757.5666666666667
121.432524,39.200791,201,2,790.05
121.416384,39.192361,201,3,776.35
121.431824,39.200491,201,4,787.7166666666667
121.433174,39.202531,201,5,790.7166666666667
121.425404,39.185051,201,6,1127.45
121.428764,39.183291,201,7,1111.8
121.421194,39.193121,201,8,1103.2333333333333
121.409734,39.167271,201,9,660.0
121.410134,39.159151,201,10,660.0
121.414374,39.170721,201,11,667.7833333333333
121.440114,39.189411,201,12,711.1666666666666
121.436084,39.192651,201,13,719.1666666666666
121.442764,39.186111,201,14,724.15
121.464844,39.118921,201,15,748.8333333333334
121.464844,39.118921,201,16,750.0
121.477734,39.106801,201,17,758.1666666666666
121.478964,39.106381,201,18,769.3
121.446964,39.205901,201,19,749.2833333333333
121.437014,39.202421,201,20,737.9166666666666
121.434604,39.200241,201,21,738.1833333333333
121.417564,39.201701,201,22,1228.0666666666666
121.415814,39.204261,201,23,1157.65
121.421574,39.198491,201,24,1129.7833333333333
121.425404,39.157031,201,25,720.0
121.436174,39.164421,201,26,737.7
121.416714,39.170301,201,27,744.2666666666667
121.417324,39.170501,201,28,1063.4333333333334
121.431114,39.156981,201,29,1070.5
121.449354,39.164231,201,30,1082.5666666666666
121.468144,39.151271,201,31,675.2666666666667
121.466384,39.154521,201,32,686.75
121.459864,39.157421,201,33,688.7
121.477004,39.105071,201,34,757.05
121.477454,39.099971,201,35,766.45
121.421574,39.182461,201,36,1111.4833333333333
121.423784,39.184551,201,37,1116.3333333333333
121.425964,39.183951,201,38,1043.15
121.480504,39.105681,201,39,749.0333333333333
121.452944,39.103661,201,40,780.55
121.405484,39.114291,201,41,715.55
121.408904,39.127201,201,42,707.6666666666666
121.407714,39.127701,201,43,718.3666666666667
121.474234,39.116391,201,44,720.0
121.494744,39.113341,201,45,728.2166666666667
121.501394,39.110701,201,46,736.3
121.410814,39.181501,201,47,743.0333333333333
121.419864,39.191251,201,48,740.0666666666667
121.420034,39.194351,201,49,742.8166666666667
