121.442111,39.102148,101,0,1107.4166666666667
121.474576,39.13324,101,1,121.78333333333333
121.474103,39.133983,101,2,532.85
121.475524,39.134681,101,3,677.8333333333334
121.473815,39.134025,101,4,690.3666666666667
121.475524,39.134681,101,5,694.9333333333333
121.472361,39.137543,101,6,706.75
121.486395,39.130826,101,7,737.0
121.487397,39.131012,101,8,725.4166666666666
121.489261,39.127909,101,9,729.5833333333334
121.486625,39.135313,101,10,881.3
121.488519,39.128971,101,11,899.9
121.487449,39.129148,101,12,889.4666666666667
121.486735,39.104986,103,13,739.45
121.476214,39.106479,101,14,752.65
121.47425,39.106742,103,15,754.6166666666667
121.47425,39.106742,103,16,759.9833333333333
121.466457,39.112268,101,17,991.8
121.481607,39.116637,103,18,1002.4666666666667
121.481607,39.116637,103,19,1006.7333333333333
121.481607,39.116637,103,20,1056.4
121.486735,39.104986,103,21,1088.8833333333334
121.47944,39.114318,101,22,1107.8
121.593354,39.111898,101,23,0.0
121.587112,39.111955,101,24,694.8833333333333
121.593044,39.111801,101,25,713.9166666666666
121.591344,39.112821,101,26,711.7833333333333
121.591344,39.112821,101,27,710.4666666666667
121.591212,39.11171,101,28,707.3
121.5235,39.133003,103,29,727.0
121.5235,39.133003,103,30,728.5
121.524233,39.13162,101,31,743.95
121.588565,39.167395,101,32,694.3166666666667
121.589404,39.166856,101,33,696.6666666666666
121.587833,39.167588,101,34,698.9166666666666
121.580827,39.149386,103,35,855.7166666666667
121.580827,39.149386,103,36,829.5833333333334
121.580827,39.149386,103,37,831.8333333333334
121.579777,39.148938,101,38,827.1166666666667
121.580827,39.149386,103,39,837.4333333333333
121.580827,39.149386,103,40,837.4666666666667
121.419908,39.193907,101,41,710.1333333333333
121.424574,39.194163,101,42,723.7
121.430122,39.193499,101,43,725.9166666666666
121.551179,39.111226,101,44,710.6166666666667
121.550969,39.111396,101,45,717.7833333333333
121.55442,39.110895,101,46,722.9166666666666
121.55442,39.110895,101,47,729.1833333333333
121.534028,39.118195,101,48,1082.6
121.532244,39.116271,101,49,1091.8166666666666
121.437054,39.104321,201,0,1130.2833333333333
121.478984,39.134891,201,1,705.0
121.482864,39.135691,201,2,675.0
121.480654,39.133961,201,3,702.7833333333333
121.479654,39.135111,201,4,706.35
121.480074,39.133321,201,5,735.7833333333333
121.484654,39.131851,201,6,732.7333333333333
121.501114,39.115311,201,7,762.9666666666667
121.491494,39.129781,201,8,746.4
121.495844,39.122291,201,9,756.55
121.490624,39.135581,201,10,902.2833333333333
121.462504,39.119861,201,11,928.8833333333333
121.465254,39.120211,201,12,916.45
121.489334,39.103241,201,13,757.4333333333333
121.499694,39.101651,201,14,781.45
121.498884,39.106161,201,15,780.6
121.499804,39.108621,201,16,785.9666666666667
121.491054,39.126711,201,17,1029.8
121.479364,39.115571,201,18,1025.4333333333334
121.483274,39.117971,201,19,1028.7333333333333
121.481144,39.101951,201,20,1125.0
121.491674,39.110781,201,21,1110.8666666666666
121.478654,39.114211,201,22,1122.7333333333333
121.581874,39.100231,201,23,0.0
121.594564,39.100111,201,24,808.8833333333333
121.583684,39.101781,201,25,740.9166666666666
121.582594,39.107371,201,26,737.75
121.581814,39.110121,201,27,737.4333333333333
121.579564,39.098191,201,28,750.1
121.521154,39.128031,201,29,747.9833333333333
121.521214,39.127781,201,30,754.4833333333333
121.534874,39.141211,201,31,783.5833333333334
121.605664,39.175891,201,32,729.3
121.589434,39.169691,201,33,715.6333333333333
121.589554,39.172461,201,34,723.85
121.555394,39.155831,201,35,936.0333333333333
121.579064,39.150131,201,36,946.5833333333334
121.579664,39.150771,201,37,948.8333333333334
121.568244,39.156181,201,38,852.0666666666667
121.577264,39.151161,201,39,961.9333333333333
121.579984,39.150441,201,40,962.8
121.423424,39.194141,201,41,731.1
121.439874,39.197421,201,42,744.6833333333333
121.437334,39.193861,201,43,745.9166666666666
121.549254,39.109521,201,44,725.6
121.554394,39.109621,201,45,736.7833333333333
121.537414,39.100661,201,46,753.9
121.543744,39.104061,201,47,755.1666666666666
121.536434,39.093531,201,48,1115.5833333333333
121.538724,39.095361,201,49,1126.7833333333333
