121.492884,39.140611,101,0,69.9333333333334
121.421933,39.199729,101,1,23.73333333333335
121.414149,39.163694,101,2,3.150000000000091
121.414212,39.163527,101,3,15.016666666666765
121.488834,39.127021,101,4,15.200000000000045
121.488495,39.127238,103,5,11.950000000000045
121.488495,39.127238,103,6,14.75
121.4864,39.127586,103,7,13.083333333333371
121.488495,39.127238,103,8,15.38333333333344
121.4864,39.127586,103,9,16.666666666666742
121.496175,39.106773,101,10,14.283333333333417
121.484218,39.165313,103,11,32.15000000000009
121.484218,39.165313,103,12,32.16666666666674
121.484218,39.165313,103,13,32.15000000000009
121.484218,39.165313,103,14,32.16666666666674
121.484218,39.165313,103,15,32.183333333333394
121.410682,39.182581,103,16,9.700000000000045
121.410388,39.181376,101,17,11.25
121.419881,39.185003,101,18,19.050000000000068
121.416889,39.18365,101,19,16.23333333333335
121.454958,39.184091,101,20,76.55000000000007
121.458611,39.178072,101,21,78.56666666666672
121.400644,39.107762,101,22,0.0
121.483381,39.197301,101,23,6.183333333333394
121.483311,39.195224,101,24,17.050000000000068
121.481117,39.195842,101,25,12.866666666666674
121.441792,39.114418,101,26,4.783333333333417
121.437474,39.101211,103,27,74.73333333333335
121.437474,39.101211,103,28,79.0
121.442111,39.102148,101,29,75.20000000000005
121.478924,39.140461,201,0,90.70000000000005
121.425184,39.198611,201,1,41.73333333333335
121.422274,39.151861,201,2,30.116666666666674
121.420734,39.162341,201,3,37.933333333333394
121.487124,39.116351,201,4,73.1833333333334
121.489274,39.121281,201,5,42.933333333333394
121.491424,39.109621,201,6,55.73333333333335
121.486554,39.116321,201,7,47.05000000000007
121.491424,39.109621,201,8,55.366666666666674
121.488764,39.113021,201,9,53.616666666666674
121.481564,39.107901,201,10,44.28333333333342
121.490484,39.161611,201,11,67.15000000000009
121.502814,39.151981,201,12,67.16666666666674
121.494674,39.153341,201,13,67.15000000000009
121.495534,39.156961,201,14,67.16666666666674
121.502394,39.154191,201,15,67.1833333333334
121.419144,39.190631,201,16,35.683333333333394
121.417794,39.204141,201,17,43.25
121.419084,39.189631,201,18,56.05000000000007
121.426274,39.202441,201,19,51.23333333333335
121.463864,39.163131,201,20,199.55000000000007
121.462344,39.164621,201,21,106.51666666666677
121.421624,39.095151,201,22,43.950000000000045
121.501514,39.189951,201,23,36.183333333333394
121.495864,39.190061,201,24,40.05000000000007
121.488754,39.195031,201,25,36.866666666666674
121.448554,39.115771,201,26,25.73333333333335
121.466784,39.094781,201,27,110.7166666666667
121.441954,39.096211,201,28,101.98333333333335
121.453394,39.096271,201,29,99.9333333333334
